Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
China Nepstar Chain Drugstore Ltd.,"Pharmacy, retail (drugs)","14,793 (2009 Mar.)","http://www.nepstar.cn/,http://www.nepstar.cn/eng/index.asp",Qian Jiannong (CEO),2.218 billion CNY (2009),1995,"Nanshan District, Shenzhen [1]"
Citigroup Inc.,Financial services Banking,"204,000 (2018)",https://www.citigroup.com/citi/,John C. Dugan (Chairman) Michael Corbat (CEO) James A. Forese (President),US$ 72.854 billion (2018),"October 8, 1998 ; 21 years ago ( 1998-10-08 )","388-390 Greenwich St. New York , NY 10013 U.S."
Cigna Corporation,Employee Benefits,"46,000 (2017) [1]",http://www.cignaglobalhealth.com/,"Jason Sadler, President, Cigna Global Health Benefits",US$ 41.616 billion (2017) [1],1977,"Wilmington, Delaware, US"
China Life Insurance Company Limited ,Financial services,,http://www.chinalife.com.cn,"Dairen Lin (CEO) , Chairman : Yang Mingsheng",,1949 ; 70 years ago ( 1949 ) (as PICC),"Beijing , China"
"China Green Agriculture, Inc.",,Over 600 [4] (2015),http://www.cgagri.com,"Tao Li, President and CEO Min Li, General Manager Xianglan Li, General Engineer Yumin Liu, Technical Director Yu Hao, Financial Manager [3]",,"July 1998 in Yangling District , China [2]",
China Southern Airlines,,,"http://www.csair.com/en/index.shtml,http://www.csair.com/",Tan Wangeng (Vice Chairman/President),CN¥ 127.806 billion (2017) [1],1 July 1988 ; 31 years ago ( 1988-07-01 ),"Guangzhou , Guangdong, China"
China Eastern Airlines,,,http://www.ceair.com,Liu Shaoyong (Chairman),CN¥ 85.25 billion (2012) [1],25 June 1988 ; 31 years ago ( 1988-06-25 ),"No. 2550 Hongqiao Rd, Shanghai"
China Mobile Limited,Telecommunications,"493,000 (2017) [5]","http://www.10086.cn/,http://www.chinamobileltd.com",Yang Jie ( Chairman ) Li Yue ( CEO ) [4],US$ 101.938 billion (2016) [5],3 September 1997 ; 22 years ago ( 1997-09-03 ) [2],"60th Floor, The Center, 99 Queen’s Road Central [3] , Hong Kong , China"
Chesapeake Utilities Corporation,Energy,,http://www.chpk.com,,,1859,"Dover, Delaware"
Chesapeake Energy Corporation,Petroleum industry,"2,350 (2018)",http://www.chk.com/,"R. Brad Martin, Chairman Robert Douglas Lawler, CEO Domenic J. Dell'Osso, Jr., CFO",$10.231 billion (2018),1989 ; 30 years ago ( 1989 ),Oklahoma City
"Chegg, Inc.",Education Online retailing,,https://www.chegg.com/,,US$ 255.07 million (2017),July 2005 ; 14 years ago ( 2005-07 ),"Santa Clara , California , U.S."
CB&I,Engineering Construction Oil and gas,">40,000 (June 2017) [3]",http://www.cbi.com,Michael L. Underwood ( Chairman of the Audit Committee ) L. Richard Flury ( Non Executive Chairman of the Board of Supervisory Directors Patrick K. Mullen ( President & CEO ),$ 6.7 billion (2017) [1] [2],1889,"The Hague , Netherlands"
"Chico's FAS, Inc.",Retail,"23,700 (2013)","http://www.chicos.com,https://www.wikidata.org/wiki/Q5096393?uselang=en#P856",,2013 net sales of $2.6 billion.,1983 ; 36 years ago ( 1983 ) (as Folk Art Specialties),"Fort Myers, Florida , U.S."
Chevron Corporation,Oil and gas,"~51,900 (December 2018) [5]","http://www.chevron.com/,http://www.chevronwithtechron.com/",Michael Wirth ( Chairman and CEO ) [4],US$ 158.9 billion (2018) [5],10 September 1879 ; 140 years ago ( 1879-09-10 ),"San Ramon , California , U.S. [3]"
Cheetah Mobile Inc.,"Mobile apps , Mobile gaming , Internet security","1,178",https://www.cmcm.com,Sheng Fu ( CEO ),764.6 million (2017) [1],2009,"Beijing , China"
The Chemours Company,Performance chemicals Titanium dioxide Viton,"7,000 [1] (2017)",https://www.chemours.com/,Richard H. Brown (Chairman of the Board) Mark P. Vergnano (President & CEO) Mark E. Newman (Senior VP & CFO) Amy P. Trojanowski (Vice President & Controller),US$ 6.18 billion (2017),2015 ; 4 years ago ( 2015 ),"Wilmington , Delaware , U.S."
The Charles Schwab Corporation,Financial services,"~19,500 (December 2018) [1]",https://www.schwab.com/,Charles R. Schwab (Chairman) Walter W. Bettinger II (President & CEO),US$ 10.132 billion (2018) [1],"1971 ; 48 years ago ( 1971 ) (as Charles Schwab & Co., Inc.)","San Francisco, California , U.S."
ChannelAdvisor,e-commerce,"737 (as of December 31, 2017 [2] )",http://www.channeladvisor.com,Scot Wingo (Executive Chairman) David Spitz (CEO) Richard Cornetta (CFO) Diana Allen (General Counsel) Mike Shapaker (CMO),$131.2 million (2018) [1],2001 ; 18 years ago ( 2001 ),"Morrisville, NC"
"Charles River Laboratories, Inc.",Pharmaceutical / medical devices,,http://www.criver.com/,James C. Foster (CEO),,1947 ; 72 years ago ( 1947 ),"Wilmington, Massachusetts"
CGI Inc.,"IT services , IT consulting","77,000 (April 2019)",https://www.cgi.com/en,Serge Godin (Executive Chairman) Julie Godin (Vice Chairman) George D. Schindler (President and CEO),C$ 11.5 billion (2018) [1],June 1976 ; 43 years ago ( 1976-06 ),"Commerce Place, Montreal , Quebec , Canada"
Compagnie Générale de Géophysique S.A.,Oil services,"5,300 (end 2017)",http://www.cgg.com,Sophie Zurquiyah ( CEO ),,1931,"Tour Montparnasse , Paris , France"
"Ceridian HCM, Inc.",SaaS HCM Software,"4,444 (2018)",https://www.ceridian.com,"David Ossip, CEO",US$ 746.4 million (2018) [1],1992,"Minneapolis , Minnesota , USA"
"Cenveo, Inc",Diversified printing,"7,300 (2016) [3]",http://cenveo.com,"Robert Burton, Sr. (CEO)",$1.66 billion (2016) [1],,
Central Pacific Financial Corporation,,,,,,,"Honolulu , Hawaii , U.S."
"CenterPoint Energy, Inc.",Utilities,"7,977 [1] (2017)",http://centerpointenergy.com,"Scott M. Prochazka, CEO & President",US$ 9.614 billion (2017) [1],1882,"CenterPoint Energy Tower Houston , Texas , United States"
Centene Corporation,Healthcare,"~33,700 (December 2017) [1]",http://www.centene.com,Michael F. Neidorff ( Chairman and CEO ) Cynthia J. Brinkley ( President and COO ),US$ 60.116 billion (2018) [1],1984,"St. Louis, MO , U.S."
"CenturyLink, Inc.",Telecommunications,"45,000 (2018) [4]",http://www.centurylink.com,Jeff Storey ( CEO ) [2],US$ 23.443 billion (2018) [3],1930 [1],"Monroe, Louisiana , United States"
Cenovus Energy Inc.,Oil and Natural gas,"~3,500 (2016)",http://www.cenovus.com,"Alex Pourbaix (CEO), Patrick D. Daniel (Board Chair)",$17.3 billion CAD (2017) [1],2009,"Calgary , Alberta , Canada"
"Chewy, Inc.",Retail,"9,833 (2019)",http://chewy.com,,,2011,"Dania Beach, Florida , U.S."
Centros Comerciales Sudamericanos S.A.,Retail,"126,530",https://web.archive.org/web/20140526020006/http://www.cencosud.com/en/,"Horst Paulmann Kemna , ( Directory President )",US$ 19.0 billion (2012) [1],1960,"Santiago , Chile"
Companhia Energética de Minas Gerais S.A.,Electricity,"16,300",http://www.cemig.com.br,"Bernardo Afonso Salomão de Alvarenga, ( CEO )",US$  6.5 billion (2017) [1],1952,"Belo Horizonte , MG , Brazil"
Cementos Pacasmayo S.A.A.,Cement,,http://cementospacasmayo.com.pe,,US$ 378.2 Million (2017),(1949),"Lima , Peru"
Cellcom Israel Ltd.,Telecommunications,3600,http://www.cellcom.co.il,"Nir Stern, [1] ( CEO ) Ami Erel ( Chairman ) Ron Shvili ( CTO )","₪ 1,029 million (2016) [2] ₪1,040 million (2015)",1994 ; 25 years ago ( 1994 ),"32°17′25″N 34°51′46″E ﻿ / ﻿ 32.29028°N 34.86278°E ﻿ / 32.29028; 34.86278 Coordinates : 32°17′25″N 34°51′46″E ﻿ / ﻿ 32.29028°N 34.86278°E ﻿ / 32.29028; 34.86278 , Netanya , Israel"
Celestica Inc.,Electronics,"28,000 (2018) [1] )",https://www.celestica.com/,Rob Mionis ( CEO ),$6.68 billion USD (2018),1994,"Toronto , Ontario , Canada"
"Celadon Group, Inc.",Transport and Logistics,,http://www.celadontrucking.com,Paul Svindland ( CEO ) Jon Russell ( COO Thom Albrecht ( CFO ),US$ 1.065 billion (2016) [1],May 1985,"Indianapolis, Indiana [1] , United States"
"Cedar Realty Trust, Inc.",,76 (2017),http://www.cedarrealtytrust.com/,"Bruce J. Schanzer, President Philip R. Mays, CFO",$0.146 billion (2017),1984 ; 35 years ago ( 1984 ),"Port Washington, New York"
CEMEX S.A.B. de C.V.,Building materials,"50,000",http://www.cemex.com/,Rogelio Zambrano Lozano (Executive Chairman) Fernando A. González (CEO),US$ 18 billion (2016),1906 ; 113 years ago ( 1906 ),"Monterrey , Mexico"
CBS Corporation,Mass media,"~12,700 (2017)",http://www.cbscorporation.com,Strauss Zelnick (Interim Chairman) Joseph Ianniello (President and Acting CEO),US$ 14.514 billion (2018),"January 1, 2006 ; 13 years ago ( 2006-01-01 )","CBS Building New York City , New York , US"
"CBRE Group, Inc.",Real estate,">90,000 (2018) [1]","http://www.cbre.com/,https://www.wikidata.org/wiki/Q1023013?uselang=en#P856","Robert Sulentic, CEO [2] : 129 Jack Durburg, Global Chief Operating Officer [3] James Groch, CFO [2] : 129 Brandon Boze, Chairman [2] : 129",US$21.340 billion (2018) [4],"(August 27, 1906 ; 113 years ago ( August 27, 1906 ) )","Los Angeles, California , U.S."
"CBL & Associates Properties, Inc.",Real estate investment trust,650 (2018),http://www.cblproperties.com/,"Charles B. Lebovitz, Chairman Stephen D. Lebovitz , CEO Michael Lebovitz, President Farzana Khaleel, CFO",$858 million (2018),1978 ; 41 years ago ( 1978 ),"Chattanooga, Tennessee"
Celanese Corporation,Chemicals and advanced materials,"7,592 (2018) [3]",http://celanese.com,Mark C. Rohr ( Chairman ) Lori J. Ryerkerk ( CEO ) [1],$6.14 billion (2018) [2],New York City (1918 ( 1918 ) ),"Irving, Texas"
Cedar Fair L.P.,Amusement Parks,"2,200 full time, 45,100 seasonal (2018) [2]",http://www.cedarfair.com/,Matt Ouimet (Executive Chairman) Richard Zimmerman (President and CEO),US$ 1.35 billion (2018) [1],1983,"Sandusky, Ohio"
The Cato Corporation,Apparel Stores,"10,500 (January 2016) [6]",http://www.catofashions.com/,John P. Derham Cato ( President and CEO ),US$1.01 billion (2016) [1],1946,"Charlotte, North Carolina , United States"
"Catalent, Inc.",Pharmaceuticals,"11,000 (2019) [3]",http://www.catalent.com/,"John Chiminski (President, CEO) , Joseph Wetteny (Executive Vice President, CFO)","US$2,463.4 million (2018) [1]",2007,"Somerset , New Jersey , US"
Caterpillar Inc.,Heavy equipment Engines Financial services,"101,500 (2018) [2]",http://caterpillar.com,Jim Umpleby (Chairman & CEO),US$ 54.7 billion (2018) [1],"April 15, 1925 ; 94 years ago ( 1925-04-15 ) California , U.S.","Deerfield, Illinois , U.S."
"Castlight Health, Inc.",,,http://www.castlighthealth.com,"Maeve O'Meara, CEO Siobhan Nolan Mangini, President & Chief Financial Officer Giovanni Colella, MD Former CEO and Founder. John Doyle, Former CEO",,2008,
"Cash America International, Inc.",Retail,,http://CashAmerica.com,Daniel R. Feehan ( CEO ) ( President ) & ( Chief Executive Officer ) [1],,1984,"Fort Worth , Texas , United States"
Carvana,E-commerce / Car dealer,,http://carvana.com,"Ernest Garcia III (Chairman, President, CEO)",,November 2013 ; 5 years ago ( 2013-11 ),"Tempe , Arizona , U.S. [1]"
"Carter's, Inc.",,"20,900 [2] (2017)",http://carters.com,,$3.4 Billion,"1865 ; 154 years ago ( 1865 ) (as William Carter Company) Needham, Massachusetts , U.S.","Atlanta, Georgia , U.S."
"CarMax, Inc.",New and used car retailer,"c. 25,000 (2018) [2]",http://carmax.com,"Bill Nash, Chairman; Tom Reedy, CFO",US$ 17.12 billion (2017) [1],September 1993 ; 26 years ago ( 1993-09 ) (as a subsidiary of Circuit City ),"Richmond, Virginia , U.S."
Carlisle Companies Incorporated,"Commercial roofing, specialty polyurethane, aerospace, medical, defense, transportation, industrial, protective coating, auto refinishing, agriculture, mining, and construction.",,http://www.carlisle.com,"D. Christian Koch President, CEO",$4.1 Billion (2017),1917,"Scottsdale, AZ , United States"
Carnival Corporation & plc,"Hospitality , Tourism","120,000 (2017) [6]",http://www.carnivalcorp.com,Micky Arison ( Chairman ) Arnold W. Donald ( President and CEO ),US$18.88 billion (2018) [5],"1972 ; 47 years ago ( 1972 ) [3] (as Carnival Cruise Line, now a subsidiary) 1993 ; 26 years ago ( 1993 ) (as Carnival Corporation) 2003 ; 16 years ago ( 2003 ) [2] (as Carnival Corporation & plc)","Miami , Florida , United States"
"Cardinal Health, Inc.",Pharmaceuticals,"~50,000 (2018) [1]",https://www.cardinalhealth.com/,Michael Kaufmann ( CEO ) Siobhan Nolan Mangini (CFO),US$ 136.80 billion (2018) [1],1971,"Dublin, Ohio , U.S."
Capri Holdings Limited,,"14,846 (Sep 2018) [2]",http://www.capriholdings.com,John D. Idol (Chairman and CEO) Michael Kors (Chief Creative Officer and Director),US$ 4.71 billion (FY 2018),1981 ; 38 years ago ( 1981 ),"British Virgin Islands (legal headquarters for tax), London, United Kingdom (principal executive offices), New York, NY, USA (operations)"
Carpenter Technology Corporation,Metal,"5,100 (June 30, 2019)",http://www.carpentertechnology.com/,"Tony R. Thene, President & CEO",$2.380 billion (FY 2019),"1889 ; 130 years ago ( 1889 ) in Reading, Pennsylvania","Philadelphia , United States"
"Care.com, Inc.",,,https://www.care.com/,,$161 million [1],,"Waltham , MA , United States"
Capital Senior Living,,,,,,,
Capital One Financial Corporation,Financial services,"48,800 (2019)",https://www.capitalone.com/,"Richard Fairbank ( Chairman , President and CEO ) Stephen S. Crawford (Head of Finance and Corporate Development) R. Scott Blackley ( CFO )",US$28.076 billion (2018),"1994 ; 25 years ago ( 1994 ) Richmond , Virginia , U.S.","Capital One Tower McLean, Virginia"
"CapitalSource, a division of Pacific Western Bank",Bank,,http://www.capitalsource.com/,"James J. Pieczynski , President",,"Chevy Chase, Maryland (2000)","Los Angeles, California"
Cantel Medical Corp.,Medical devices,"2,693 (July 31, 2018)",http://cantelmedical.com,,US$ 871.92 million (2018),1963,"Little Falls, New Jersey , U.S."
Canopy Growth Corporation,Cannabis,"3,000+","http://www.canopygrowth.com/,http://www.tweed.com/,http://www.spectrumcannabis.ca/",,C$ 40 million (2017) [1],2013 ( 2013 ),"Smiths Falls, Ontario , Canada"
Canon Inc.,Electronics,"197,673 (2017) [2]",http://global.canon/,Fujio Mitarai ( Chairman & CEO ) Masaya Maeda ( President & COO ),¥3.401 trillion (2016) [1],"10 August 1937 ; 82 years ago ( 1937-08-10 ) (as Seikikōgaku kenkyūsho (Jpn. 精機光學研究所 , Precision Optical Industry Co. Ltd.) Tokyo , Japan","Ōta, Tokyo , Japan"
Canadian Natural Resources Limited,Petroleum industry,"9,709 (2018)",https://www.cnrl.com/,"Tim S. Mckay, President N. Murray Edwards , Chairman , Gary Filmon , director Gordon D. Giffin , director Frank McKenna ,  director James S. Palmer , director",$21.027 billion (2018),,
Campbell Soup Company,Food processing,"18,000 [2] (2017)",http://www.campbellsoupcompany.com,Mark Clouse (CEO),US$ 7.719 billion (FY 2011) [1],1869 ; 150 years ago ( 1869 ),"Camden , New Jersey , U.S."
"Camping World Holdings, Inc.",Retail,"11,835 [2] (2017)",http://www.campingworld.com,"Marcus Lemonis , Chairman and CEO",US$4.792 billion (2018) [1],1966,"Lincolnshire, Illinois"
Cameco Corporation,"Mining , energy","3,300 Globally (2010)",http://www.cameco.com/,Neil McMillan ( Chairman ) Tim Gitzel ( President & CEO ),$2.431 billion CAD (2016),1988,"Saskatoon , Saskatchewan , Canada"
Camden Property Trust,Real estate investment trust,"1,600 (2017)",http://camdenliving.com,"Richard J. Campo, Chairman & CEO D. Keith Oden, President",$0.900 billion (2017),,"11 Greenway Plaza Houston, Texas"
Cambrex Corporation,Pharmaceuticals,"1,200+",http://cambrex.com,"Steven M. Klosk, CEO , President,",534.7 million USD (2017),New Jersey (1981),"East Rutherford, NJ"
"Calix, Inc.",Telecommunications,,http://www.calix.com,CEO: Carl Russo CFO: Cory Sindelar,$441M ( 2018 ),1999,"San Jose , California , United States"
Callaway Golf Company,,"2,400 (2018)",http://www.callawaygolf.com,Chip Brewer ( CEO ),US$ 1.2 billion ( FY 2018 ) [1],1982,"Carlsbad, California , United States"
California Resources Corporation,Petroleum industry,"1,500 (2018)",http://crc.com/,"William E. Albrecht, Chairman Todd A. Stevens, CEO & President Marshall D. Smith, CFO",$3.064 billion (2018),April 2014 ; 5 years ago ( 2014-04 ),"Los Angeles, California"
Calgon Carbon Corporation,"Industrial Processing , Water Treatment","1,400",http://calgoncarbon.com,Stevan Schott (President/CEO),$555 Million USD (2014) [1],1942 (as Pittsburgh Coke & Chemical Company),"Pittsburgh, Pennsylvania"
Canadian Imperial Bank of Commerce,Financial services Banking,"44,220 (FTE, 2018) 44,928 (FTE, 2017) [5]",http://cibc.com,Victor G. Dodig ( President and CEO ) [5] John P. Manley ( Chair of the Board ) [5],C$ 17.8 billion (2018) C$16.3 billion (2017) [5],"June 1, 1961 ; 58 years ago ( 1961-06-01 ) [1] [2] [3] [4] [a]","Toronto, Ontario , Canada"
Caleres Inc.,"Retail , wholesale","13,400 [3]",http://caleres.com,"Diane Sullivan (President, CEO, Chairman)",$2.577 billion (2016) [2],1875,"Clayton, Missouri"
CAE Inc.,Aerospace,"10,000 (2019)",http://www.cae.com/,Marc Parent ( CEO ),$3.304 billion CAD (2019),"Saint-Hubert, Quebec , Canada (1947)","Montreal , Quebec , Canada"
Cabot Oil & Gas Corporation,Natural gas,303 employees in addition to 180 employees of the subsidiary GasSearch Drilling Services Corporation (2018),http://www.cabotog.com/,"Dan O. Dinges, Chairman & CEO Scott C. Schroeder, CFO",$1.764 billion (2018),1989 ; 30 years ago ( 1989 ),"Houston, Texas"
CACI International Inc,Information technology,"18,700 (approx) (2018) [3]",http://caci.com,J.P. (Jack) London (Executive Chairman and Chairman of the Board) John Mengucci (President and CEO),US$ 4.35 billion (2017) [2],"July 1962 ; 57 years ago ( 1962-07 ) ( Santa Monica, California )","Arlington County, Virginia , United States"
Cabot Corporation,Chemicals,,http://cabotcorp.com,"Sean D. Keohane, CEO",USD$ 3.2 billion (2018) [1],1882 ; 137 years ago ( 1882 ),"Boston, Massachusetts , U.S.A"
"Byline Bancorp, Inc.",Finance,,https://www.bylinebank.com/,"Alberto Paracchini, President & CEO",,1978 [1],"Chicago , Illinois , USA"
"BWX Technologies, Inc.",Government and Commercial Nuclear; Government Services,"6,250 (2018)",http://www.bwxt.com,Rex D. Geveden( CEO ),,1867 ; 152 years ago ( 1867 ),"Lynchburg, Virginia , United States"
Butterfield,,,,,,1858,"Hamilton , Bermuda"
"Burlington Stores, Inc.",Retail,"40,000 [2] (2018)",https://www.burlington.com,Thomas A. Kingsbury ( Chairman & CEO ) Jennifer Vecchio (President & CMO ) [1],US$ 6.11 billion (2017),1972 ; 47 years ago ( 1972 ) (as Burlington Coat Factory),"Burlington , New Jersey , U.S."
